name,mirAccession,geneName,targetSites,bioComplex,clipReadNum,cancerNum
hsa-miR-16-5p,MIMAT0000069,LA16c-306E5.2,1,1,6,-1
hsa-miR-16-5p,MIMAT0000069,RP11-690G19.3,2,14,547,-1
hsa-miR-16-5p,MIMAT0000069,PVT1,1,1,5,0
hsa-miR-16-5p,MIMAT0000069,AC003104.1,1,1,189,-1
hsa-miR-16-5p,MIMAT0000069,RP11-973H7.2,1,1,16,-1
hsa-miR-16-5p,MIMAT0000069,RP11-464F9.1,1,1,1,-1
hsa-miR-16-5p,MIMAT0000069,DLG1-AS1,1,1,5,-1
hsa-miR-16-5p,MIMAT0000069,RP11-2C24.4,1,2,0,-1
hsa-miR-16-5p,MIMAT0000069,HCG18,2,2,41,1
hsa-miR-16-5p,MIMAT0000069,RP11-383J24.5,1,3,30,-1
hsa-miR-16-5p,MIMAT0000069,RP11-125K10.4,1,1,4,-1
hsa-miR-16-5p,MIMAT0000069,RP11-506M13.3,1,1,16,-1
hsa-miR-16-5p,MIMAT0000069,RP3-486L4.3,1,3,34,-1
hsa-miR-16-5p,MIMAT0000069,RP11-43D2.6,1,2,17,-1
hsa-miR-16-5p,MIMAT0000069,RP11-773D16.1,1,4,206,-1
hsa-miR-16-5p,MIMAT0000069,LINC00511,1,1,7,-1
hsa-miR-16-5p,MIMAT0000069,RP4-773N10.5,2,6,92,-1
hsa-miR-16-5p,MIMAT0000069,LINC00662,2,10,566,-1
hsa-miR-16-5p,MIMAT0000069,RP11-155D18.12,1,1,6,-1
hsa-miR-16-5p,MIMAT0000069,RP11-218M22.1,1,1,89,-1
hsa-miR-16-5p,MIMAT0000069,AC091878.1,1,1,895,-1
hsa-miR-16-5p,MIMAT0000069,LL22NC03-N27C7.1,1,6,280,-1
hsa-miR-16-5p,MIMAT0000069,CWC15,1,2,119,-1
hsa-miR-16-5p,MIMAT0000069,RP11-477D19.2,1,1,6,-1
hsa-miR-16-5p,MIMAT0000069,RP5-1028K7.2,1,1,8,-1
hsa-miR-16-5p,MIMAT0000069,RP5-1172N10.3,1,1,2,-1
hsa-miR-16-5p,MIMAT0000069,RP11-18A3.4,1,10,235,-1
hsa-miR-16-5p,MIMAT0000069,XXbac-BPG32J3.20,1,8,122,-1
hsa-miR-16-5p,MIMAT0000069,RP5-1148A21.3,1,1,7,-1
hsa-miR-16-5p,MIMAT0000069,RP11-216F19.2,1,5,107,-1
hsa-miR-16-5p,MIMAT0000069,ZNF518A,1,1,1,-1
hsa-miR-16-5p,MIMAT0000069,FENDRR,1,1,13,-1
hsa-miR-16-5p,MIMAT0000069,FGD5-AS1,1,8,85,-1
hsa-miR-16-5p,MIMAT0000069,LINC00473,2,2,57,-1
hsa-miR-16-5p,MIMAT0000069,RP11-453E17.1,1,1,7,-1
hsa-miR-16-5p,MIMAT0000069,RP11-329L6.1,1,2,18,-1
hsa-miR-16-5p,MIMAT0000069,RP5-955M13.3,1,1,16,-1
hsa-miR-16-5p,MIMAT0000069,LINC00707,1,1,12,-1
hsa-miR-16-5p,MIMAT0000069,AC005537.2,1,2,22,-1
hsa-miR-15a-5p,MIMAT0000068,CTD-2574D22.4,1,1,8,-1
hsa-miR-15a-5p,MIMAT0000068,CTC-429P9.3,1,1,6,-1
hsa-miR-15a-5p,MIMAT0000068,CTD-2339L15.3,1,1,9,-1
hsa-miR-15a-5p,MIMAT0000068,ERI3-IT1,1,1,14,-1
hsa-miR-15a-5p,MIMAT0000068,KIF9-AS1,1,1,8,-1
hsa-miR-15a-5p,MIMAT0000068,RP11-543D5.2,1,2,27,-1
hsa-miR-15a-5p,MIMAT0000068,RP11-588K22.2,1,1,9,-1
hsa-miR-15a-5p,MIMAT0000068,GS1-124K5.11,1,1,12,-1
hsa-miR-15a-5p,MIMAT0000068,SNHG16,1,9,185,-1
hsa-miR-15a-5p,MIMAT0000068,CTBP1-AS1,1,1,27,-1
hsa-miR-15a-5p,MIMAT0000068,RP11-869B15.1,1,2,19,-1
hsa-miR-15a-5p,MIMAT0000068,RP11-244O19.1,1,1,8,-1
hsa-miR-15a-5p,MIMAT0000068,RP11-169K16.9,1,1,12,-1
hsa-miR-15a-5p,MIMAT0000068,CTC-246B18.8,1,1,6,-1
hsa-miR-15a-5p,MIMAT0000068,RP1-283E3.8,1,1,1,-1
hsa-miR-15a-5p,MIMAT0000068,RP11-384K6.6,1,1,19,-1
hsa-miR-15a-5p,MIMAT0000068,AC074093.1,1,2,12,-1
hsa-miR-15a-5p,MIMAT0000068,XIST,5,18,2862,2
hsa-miR-15a-5p,MIMAT0000068,RP11-549J18.1,1,7,128,-1
hsa-miR-15a-5p,MIMAT0000068,SENP3-EIF4A1,1,5,27,-1
hsa-miR-15a-5p,MIMAT0000068,CTC-228N24.3,1,6,72,-1
hsa-miR-15a-5p,MIMAT0000068,C14orf169,1,1,6,-1
hsa-miR-15a-5p,MIMAT0000068,AC084219.4,2,10,193,-1
hsa-miR-15a-5p,MIMAT0000068,LINC00094,1,8,143,-1
hsa-miR-15a-5p,MIMAT0000068,EPB41L4A-AS1,1,1,2,-1
hsa-miR-15a-5p,MIMAT0000068,RP11-403I13.4,2,4,46,-1
hsa-miR-15a-5p,MIMAT0000068,ZNRD1-AS1,1,4,80,-1
hsa-miR-15a-5p,MIMAT0000068,RP11-91G21.2,1,2,15,-1
hsa-miR-15a-5p,MIMAT0000068,MEG8,1,1,9,2
hsa-miR-15a-5p,MIMAT0000068,RP11-379K17.11,1,32,4692,-1
hsa-miR-15a-5p,MIMAT0000068,AC108142.1,1,2,11,-1
hsa-miR-15a-5p,MIMAT0000068,MIR497HG,1,1,14,-1
hsa-miR-15a-5p,MIMAT0000068,RP11-677M14.3,1,1,5,-1
hsa-miR-15a-5p,MIMAT0000068,RP11-390P2.4,1,1,5,-1
hsa-miR-15a-5p,MIMAT0000068,YLPM1,1,1,5,-1
hsa-miR-15a-5p,MIMAT0000068,SCGB1B2P,1,1,6,-1
hsa-miR-15a-5p,MIMAT0000068,HCG17,1,2,25,-1
hsa-miR-15a-5p,MIMAT0000068,RP13-507I23.1,1,1,72,-1
hsa-miR-15a-5p,MIMAT0000068,C1RL-AS1,1,2,87,-1
hsa-miR-15a-5p,MIMAT0000068,AP000721.4,1,9,233,-1
hsa-miR-15a-5p,MIMAT0000068,RP11-96D1.10,1,1,51,-1
hsa-miR-15a-5p,MIMAT0000068,ERVK13-1,1,1,25,-1
hsa-miR-15a-5p,MIMAT0000068,RP3-341D10.4,1,2,17,-1
hsa-miR-15a-5p,MIMAT0000068,RP4-614O4.11,1,1,6,-1
hsa-miR-15a-5p,MIMAT0000068,DLX6-AS1,1,1,5,-1
hsa-miR-15a-5p,MIMAT0000068,RP11-983P16.4,1,2,1,-1
hsa-miR-15a-5p,MIMAT0000068,AC113189.5,1,6,156,-1
hsa-miR-15a-5p,MIMAT0000068,AC004383.4,1,1,22,-1
hsa-miR-15a-5p,MIMAT0000068,RP11-1103G16.1,1,1,5,-1
hsa-miR-15a-5p,MIMAT0000068,RP11-467L20.9,1,7,174,-1
hsa-miR-15a-5p,MIMAT0000068,IQCH-AS1,1,1,6,-1
hsa-miR-15a-5p,MIMAT0000068,RP11-361F15.2,1,4,57,-1
hsa-miR-15a-5p,MIMAT0000068,RP11-64K12.2,1,1,104,-1
hsa-miR-15a-5p,MIMAT0000068,CTD-2516F10.2,1,1,8,-1
hsa-miR-15a-5p,MIMAT0000068,RP1-310O13.12,1,1,5,-1
hsa-miR-15a-5p,MIMAT0000068,AC011893.3,1,1,8,-1
hsa-miR-15a-5p,MIMAT0000068,DCP1A,1,10,616,-1
hsa-miR-15a-5p,MIMAT0000068,AC016629.8,1,6,164,-1
hsa-miR-15a-5p,MIMAT0000068,CTC-444N24.11,1,11,301,-1
hsa-miR-15a-5p,MIMAT0000068,RP11-383C5.4,1,1,8,-1
hsa-miR-15a-5p,MIMAT0000068,TRAF3IP2-AS1,1,1,8,-1
hsa-miR-15a-5p,MIMAT0000068,AC005154.6,1,1,9,-1
hsa-miR-15a-5p,MIMAT0000068,RP11-461L13.3,1,1,9,-1
hsa-miR-15a-5p,MIMAT0000068,LINC00176,1,2,1,-1
hsa-miR-15a-5p,MIMAT0000068,RP11-16E12.2,1,1,1,-1
hsa-miR-15a-5p,MIMAT0000068,RP11-38J22.6,1,1,5,-1
hsa-miR-15a-5p,MIMAT0000068,CERS6-AS1,1,1,6,-1
hsa-miR-15a-5p,MIMAT0000068,RP11-27I1.2,1,5,200,-1
hsa-miR-15a-5p,MIMAT0000068,RP11-159D12.9,1,1,6,-1
hsa-miR-15a-5p,MIMAT0000068,AC005154.5,1,1,9,-1
hsa-miR-15a-5p,MIMAT0000068,XXbac-B461K10.4,1,3,2,-1
hsa-miR-15a-5p,MIMAT0000068,RASAL2-AS1,2,1,8,-1
hsa-miR-15a-5p,MIMAT0000068,RP11-54O7.1,1,2,2,-1
hsa-miR-15a-5p,MIMAT0000068,LINC00339,1,3,38,-1
hsa-miR-15a-5p,MIMAT0000068,MCM3AP-AS1,1,3,48,-1
hsa-miR-15a-5p,MIMAT0000068,RP5-1180C10.2,1,3,9,-1
hsa-miR-15a-5p,MIMAT0000068,RP11-277L2.2,2,4,40,-1
hsa-miR-15a-5p,MIMAT0000068,RP11-60I3.5,1,4,119,-1
hsa-miR-15a-5p,MIMAT0000068,RP11-66B24.4,1,1,11,-1
hsa-miR-15a-5p,MIMAT0000068,AP001065.2,1,2,16,-1
hsa-miR-15a-5p,MIMAT0000068,RP11-204M4.2,1,1,17,-1
hsa-miR-15a-5p,MIMAT0000068,RP11-21N3.1,1,6,68,-1
hsa-miR-15a-5p,MIMAT0000068,GS1-358P8.4,2,7,131,-1
hsa-miR-15a-5p,MIMAT0000068,RP11-697M17.1,1,1,11,-1
hsa-miR-15a-5p,MIMAT0000068,SNHG12,1,3,6,0
hsa-miR-15a-5p,MIMAT0000068,RP6-206I17.2,1,1,7,-1
hsa-miR-15a-5p,MIMAT0000068,RP11-540O11.1,1,1,5,-1
hsa-miR-15a-5p,MIMAT0000068,CTB-89H12.4,1,6,42,-1
hsa-miR-15a-5p,MIMAT0000068,SPPL2B,2,7,6,-1
hsa-miR-15a-5p,MIMAT0000068,SNHG1,1,3,3549,0
hsa-miR-15a-5p,MIMAT0000068,AC005562.1,1,1,5,-1
hsa-miR-15a-5p,MIMAT0000068,NUTM2A-AS1,1,8,296,-1
hsa-miR-15a-5p,MIMAT0000068,CTD-2201E18.3,1,1,1,-1
hsa-miR-15a-5p,MIMAT0000068,TTN-AS1,1,2,21,-1
hsa-miR-15a-5p,MIMAT0000068,RP11-244H3.1,1,2,31,-1
hsa-miR-15a-5p,MIMAT0000068,RP11-474P12.5,1,3,61,-1
hsa-miR-15a-5p,MIMAT0000068,SEMA3B,1,3,336,-1
hsa-miR-15a-5p,MIMAT0000068,SLC37A4,1,2,20,-1
hsa-miR-15a-5p,MIMAT0000068,PDXDC2P,1,7,54,-1
hsa-miR-15a-5p,MIMAT0000068,RP11-923I11.1,1,6,97,-1
hsa-miR-15a-5p,MIMAT0000068,RP11-282K24.3,1,2,13,-1
hsa-miR-15a-5p,MIMAT0000068,RP6-24A23.7,2,14,2120,-1
hsa-miR-15a-5p,MIMAT0000068,AC003092.1,1,1,8,-1
hsa-miR-15a-5p,MIMAT0000068,LINC00649,1,5,51,-1
hsa-miR-15a-5p,MIMAT0000068,CTA-204B4.6,1,2,44,-1
hsa-miR-15a-5p,MIMAT0000068,CTB-50E14.6,1,1,5,-1
hsa-miR-15a-5p,MIMAT0000068,AC090587.2,2,2,60,-1
hsa-miR-15a-5p,MIMAT0000068,LA16c-306E5.2,1,1,6,-1
hsa-miR-15a-5p,MIMAT0000068,RP11-690G19.3,2,14,540,-1
hsa-miR-15a-5p,MIMAT0000068,PVT1,1,1,5,0
hsa-miR-15a-5p,MIMAT0000068,RP11-973H7.2,1,1,16,-1
hsa-miR-15a-5p,MIMAT0000068,AC003104.1,1,1,189,-1
hsa-miR-15a-5p,MIMAT0000068,RP11-464F9.1,1,1,1,-1
hsa-miR-15a-5p,MIMAT0000068,DLG1-AS1,1,1,5,-1
hsa-miR-15a-5p,MIMAT0000068,RP11-383J24.5,1,3,30,-1
hsa-miR-15a-5p,MIMAT0000068,HCG18,2,2,41,5
hsa-miR-15a-5p,MIMAT0000068,RP11-2C24.4,1,2,0,-1
hsa-miR-15a-5p,MIMAT0000068,RP11-125K10.4,1,1,4,-1
hsa-miR-15a-5p,MIMAT0000068,RP3-486L4.3,1,3,34,-1
hsa-miR-15a-5p,MIMAT0000068,RP11-506M13.3,2,1,16,-1
hsa-miR-15a-5p,MIMAT0000068,RP11-43D2.6,1,2,17,-1
hsa-miR-15a-5p,MIMAT0000068,RP11-773D16.1,2,4,206,-1
hsa-miR-15a-5p,MIMAT0000068,LINC00511,1,1,7,-1
hsa-miR-15a-5p,MIMAT0000068,RP4-773N10.5,2,6,92,-1
hsa-miR-15a-5p,MIMAT0000068,RP11-155D18.12,1,1,6,-1
hsa-miR-15a-5p,MIMAT0000068,LINC00662,2,10,566,-1
hsa-miR-15a-5p,MIMAT0000068,AC091878.1,1,1,895,-1
hsa-miR-15a-5p,MIMAT0000068,RP11-218M22.1,1,1,89,-1
hsa-miR-15a-5p,MIMAT0000068,LL22NC03-N27C7.1,1,6,280,-1
hsa-miR-15a-5p,MIMAT0000068,CWC15,1,2,119,-1
hsa-miR-15a-5p,MIMAT0000068,RP11-477D19.2,1,1,6,-1
hsa-miR-15a-5p,MIMAT0000068,RP5-1028K7.2,1,1,8,-1
hsa-miR-15a-5p,MIMAT0000068,RP5-1172N10.3,1,1,2,-1
hsa-miR-15a-5p,MIMAT0000068,RP11-18A3.4,1,10,235,-1
hsa-miR-15a-5p,MIMAT0000068,RP5-1148A21.3,1,1,7,-1
hsa-miR-15a-5p,MIMAT0000068,XXbac-BPG32J3.20,1,8,122,-1
hsa-miR-15a-5p,MIMAT0000068,RP11-216F19.2,1,5,107,-1
hsa-miR-15a-5p,MIMAT0000068,ZNF518A,1,1,1,-1
hsa-miR-15a-5p,MIMAT0000068,FENDRR,1,1,13,-1
hsa-miR-15a-5p,MIMAT0000068,LINC00473,2,2,57,-1
hsa-miR-15a-5p,MIMAT0000068,FGD5-AS1,1,8,85,-1
hsa-miR-15a-5p,MIMAT0000068,RP11-453E17.1,1,1,7,-1
hsa-miR-15a-5p,MIMAT0000068,RP11-329L6.1,1,2,18,-1
hsa-miR-15a-5p,MIMAT0000068,RP5-955M13.3,1,1,16,-1
hsa-miR-15a-5p,MIMAT0000068,AC005537.2,1,2,22,-1
hsa-miR-15a-5p,MIMAT0000068,LINC00707,1,1,12,-1
hsa-miR-1297,MIMAT0005886,AP000525.9,1,1,6,-1
hsa-miR-1297,MIMAT0005886,LINC00847,1,2,18,-1
hsa-miR-1297,MIMAT0005886,LINC00657,1,17,1354,-1
hsa-miR-1297,MIMAT0005886,RP11-105N13.4,1,1,8,-1
hsa-miR-1297,MIMAT0005886,HNRNPU-AS1,1,5,79,-1
hsa-miR-1297,MIMAT0005886,AL589743.1,1,2,12,-1
hsa-miR-1297,MIMAT0005886,OIP5-AS1,1,2,11,-1
hsa-miR-1297,MIMAT0005886,WASIR2,1,2,19,-1
hsa-miR-1297,MIMAT0005886,MIR4720,1,7,270,-1
hsa-miR-1297,MIMAT0005886,RP11-738E22.2,1,2,3538,-1
hsa-miR-1297,MIMAT0005886,RP11-282O18.3,1,2,526,-1
hsa-miR-1297,MIMAT0005886,LINC00205,1,3,21,-1
hsa-miR-1297,MIMAT0005886,RP11-31E23.1,1,1,12,-1
hsa-miR-1297,MIMAT0005886,GAS5,1,3,542,0
hsa-miR-1297,MIMAT0005886,DLX6-AS1,1,1,8,-1
hsa-miR-1297,MIMAT0005886,LINC00610,1,1,8,-1
hsa-miR-1297,MIMAT0005886,AC005082.12,1,3,51,-1
hsa-miR-1297,MIMAT0005886,RP11-452F19.3,1,1,6,-1
hsa-miR-1297,MIMAT0005886,RP11-175O19.4,1,2,28,-1
hsa-miR-1297,MIMAT0005886,hsa-mir-6080,1,12,251,-1
hsa-miR-1297,MIMAT0005886,XXbac-B461K10.4,1,7,173,-1
hsa-miR-1297,MIMAT0005886,SNHG5,1,2,0,0
hsa-miR-1297,MIMAT0005886,CTD-2555O16.2,1,5,66,-1
hsa-miR-1297,MIMAT0005886,RP11-396C23.2,1,1,5,-1
hsa-miR-1297,MIMAT0005886,RP11-478C19.2,1,2,10,-1
hsa-miR-1297,MIMAT0005886,DLGAP1-AS1,1,2,42,-1
hsa-miR-1297,MIMAT0005886,SCAMP1,1,3,20,-1
hsa-miR-1297,MIMAT0005886,AC058791.2,1,1,23,-1
hsa-miR-1297,MIMAT0005886,RP6-24A23.7,1,4,0,-1
hsa-miR-1297,MIMAT0005886,RP5-1172N10.4,1,1,6,-1
hsa-miR-1297,MIMAT0005886,RP11-492E3.2,1,1,6,-1
hsa-miR-1297,MIMAT0005886,CTD-2270L9.5,1,1,12,-1
hsa-miR-1297,MIMAT0005886,RP11-706J10.1,1,1,1,-1
hsa-miR-1297,MIMAT0005886,RP11-276H19.2,1,1,6,-1
hsa-miR-1297,MIMAT0005886,RP11-473I1.10,1,2,38,-1
hsa-miR-1297,MIMAT0005886,LINC00240,1,3,33,-1
hsa-miR-1297,MIMAT0005886,SETD5-AS1,1,2,53,-1
hsa-miR-1297,MIMAT0005886,RP11-1006G14.4,1,1,11,-1
hsa-miR-1297,MIMAT0005886,CTD-2314B22.3,1,1,7,-1
hsa-miR-1297,MIMAT0005886,CWC15,1,3,23,-1
hsa-miR-1297,MIMAT0005886,MALAT1,2,7,1740,1
hsa-miR-1297,MIMAT0005886,RP11-78O7.2,1,2,43,-1
hsa-miR-1297,MIMAT0005886,NEFL,1,4,97,-1
hsa-miR-1297,MIMAT0005886,RP5-1172N10.3,1,3,24,-1
hsa-miR-1297,MIMAT0005886,XXbac-BPG32J3.20,1,1,6,-1
hsa-miR-1297,MIMAT0005886,HCG11,1,15,1929,-1
hsa-miR-1297,MIMAT0005886,SNHG6,1,3,45,0
hsa-miR-4500,MIMAT0019036,TTTY15,1,2,169,-1
hsa-miR-4500,MIMAT0019036,RP11-197N18.2,1,1,6,-1
hsa-miR-4500,MIMAT0019036,AC074117.10,3,4,39,-1
hsa-miR-4500,MIMAT0019036,SNHG16,1,4,32,-1
hsa-miR-4500,MIMAT0019036,XIST,4,19,3912,-1
hsa-miR-4500,MIMAT0019036,MIR4720,1,2,11,-1
hsa-miR-4500,MIMAT0019036,MAL2,1,5,220,-1
hsa-miR-4500,MIMAT0019036,RP11-214O1.2,1,1,1,-1
hsa-miR-4500,MIMAT0019036,RP13-507I23.1,1,2,0,-1
hsa-miR-4500,MIMAT0019036,RP11-264B17.3,1,2,89,-1
hsa-miR-4500,MIMAT0019036,RP11-834C11.4,1,14,342,-1
hsa-miR-4500,MIMAT0019036,CASP8AP2,2,10,611,-1
hsa-miR-4500,MIMAT0019036,LINC00263,1,2,61,-1
hsa-miR-4500,MIMAT0019036,KCNQ1OT1,1,4,0,-1
hsa-miR-4500,MIMAT0019036,RP11-1103G16.1,1,1,5,-1
hsa-miR-4500,MIMAT0019036,NEAT1,1,1,1975,-1
hsa-miR-4500,MIMAT0019036,XXbac-BPG300A18.13,1,8,392,-1
hsa-miR-4500,MIMAT0019036,RP11-498P14.3,1,1,5,-1
hsa-miR-4500,MIMAT0019036,hsa-mir-6080,1,2,17,-1
hsa-miR-4500,MIMAT0019036,RP11-27I1.2,1,1,526,-1
hsa-miR-4500,MIMAT0019036,SCARNA10,1,2,0,-1
hsa-miR-4500,MIMAT0019036,HOXA11-AS,1,1,73,-1
hsa-miR-4500,MIMAT0019036,RP11-282O18.6,1,2,55,-1
hsa-miR-4500,MIMAT0019036,RP11-727A23.5,1,1,16,-1
hsa-miR-4500,MIMAT0019036,PTCHD3P1,1,1,11,-1
hsa-miR-4500,MIMAT0019036,NUTM2A-AS1,1,10,193,-1
hsa-miR-4500,MIMAT0019036,RP11-923I11.1,1,1,5,-1
hsa-miR-4500,MIMAT0019036,RP11-819C21.1,1,8,192,-1
hsa-miR-4500,MIMAT0019036,RP11-492E3.1,1,2,511,-1
hsa-miR-4500,MIMAT0019036,LINC00665,1,3,180,-1
hsa-miR-4500,MIMAT0019036,CTD-2270L9.5,1,2,53,-1
hsa-miR-4500,MIMAT0019036,RP11-996F15.2,1,1,6,-1
hsa-miR-4500,MIMAT0019036,CDKN2B-AS1,1,1,16,-1
hsa-miR-4500,MIMAT0019036,CTA-204B4.6,2,5,2922,-1
hsa-miR-4500,MIMAT0019036,RP11-277P12.20,1,1,21,-1
hsa-miR-4500,MIMAT0019036,RP11-473I1.10,1,10,688,-1
hsa-miR-4500,MIMAT0019036,CTD-3138B18.5,1,1,165,-1
hsa-miR-4500,MIMAT0019036,RP11-457M11.2,1,2,18,-1
hsa-miR-4500,MIMAT0019036,ZNF518A,1,4,17,-1
hsa-miR-4500,MIMAT0019036,RP11-452L6.5,1,1,5,-1
hsa-miR-4500,MIMAT0019036,UBXN8,1,4,55,-1
hsa-miR-17-5p,MIMAT0000070,RP11-175K6.1,1,1,10,-1
hsa-miR-17-5p,MIMAT0000070,LINC00657,1,2,325,-1
hsa-miR-17-5p,MIMAT0000070,RP11-392M18.5,1,2,182,-1
hsa-miR-17-5p,MIMAT0000070,RP11-355O1.11,1,2,14,-1
hsa-miR-17-5p,MIMAT0000070,LINC00116,1,25,11228,-1
hsa-miR-17-5p,MIMAT0000070,RP11-50E11.3,1,4,54,-1
hsa-miR-17-5p,MIMAT0000070,RP11-102F4.3,1,2,21,-1
hsa-miR-17-5p,MIMAT0000070,LINC00839,1,1,8,-1
hsa-miR-17-5p,MIMAT0000070,SNHG16,1,15,568,-1
hsa-miR-17-5p,MIMAT0000070,RP11-29G8.3,2,4,22,-1
hsa-miR-17-5p,MIMAT0000070,RP11-373L24.1,1,1,5,-1
hsa-miR-17-5p,MIMAT0000070,CT49,1,1,9,-1
hsa-miR-17-5p,MIMAT0000070,XIST,4,17,1263,3
hsa-miR-17-5p,MIMAT0000070,H19,1,3,144158,1
hsa-miR-17-5p,MIMAT0000070,MIR4720,2,4,85,-1
hsa-miR-17-5p,MIMAT0000070,AC084219.4,1,15,1584,-1
hsa-miR-17-5p,MIMAT0000070,LINC00087,1,1,7,-1
hsa-miR-17-5p,MIMAT0000070,RP11-145M9.4,1,7,445,-1
hsa-miR-17-5p,MIMAT0000070,EPB41L4A-AS1,2,10,344,-1
hsa-miR-17-5p,MIMAT0000070,HOXA-AS2,1,1,12,-1
hsa-miR-17-5p,MIMAT0000070,RP11-139H15.1,1,1,257,-1
hsa-miR-17-5p,MIMAT0000070,ZNRD1-AS1,1,4,80,-1
hsa-miR-17-5p,MIMAT0000070,RP11-379K17.11,1,8,473,-1
hsa-miR-17-5p,MIMAT0000070,AC108142.1,1,1,6,-1
hsa-miR-17-5p,MIMAT0000070,RP11-31E23.1,1,1,5,-1
hsa-miR-17-5p,MIMAT0000070,RP11-657O9.1,1,1,7,-1
hsa-miR-17-5p,MIMAT0000070,KB-1732A1.1,1,1,5,-1
hsa-miR-17-5p,MIMAT0000070,MAP3K14,2,9,588,-1
hsa-miR-17-5p,MIMAT0000070,COX10-AS1,1,1,8,-1
hsa-miR-17-5p,MIMAT0000070,RP11-315C6.3,1,13,440,-1
hsa-miR-17-5p,MIMAT0000070,C11orf95,1,5,50,-1
hsa-miR-17-5p,MIMAT0000070,AP000265.1,1,1,5,-1
hsa-miR-17-5p,MIMAT0000070,RP11-615I2.7,1,1,8,-1
hsa-miR-17-5p,MIMAT0000070,LINC00610,1,1,39,-1
hsa-miR-17-5p,MIMAT0000070,RP11-361F15.2,2,5,24,-1
hsa-miR-17-5p,MIMAT0000070,CTD-2162K18.5,1,1,6,-1
hsa-miR-17-5p,MIMAT0000070,LINC00338,1,1,6,-1
hsa-miR-17-5p,MIMAT0000070,AC105760.2,1,1,8,-1
hsa-miR-17-5p,MIMAT0000070,CTC-444N24.11,1,11,682,-1
hsa-miR-17-5p,MIMAT0000070,RP5-1024G6.5,1,1,6,-1
hsa-miR-17-5p,MIMAT0000070,RP11-363E7.4,1,9,157,-1
hsa-miR-17-5p,MIMAT0000070,RP11-226L15.5,1,4,65,-1
hsa-miR-17-5p,MIMAT0000070,hsa-mir-6080,1,9,245,-1
hsa-miR-17-5p,MIMAT0000070,RP11-701H24.2,1,1,7,-1
hsa-miR-17-5p,MIMAT0000070,AC005083.1,1,1,5,-1
hsa-miR-17-5p,MIMAT0000070,GS1-358P8.4,1,14,136,-1
hsa-miR-17-5p,MIMAT0000070,AC007040.7,1,1,6,-1
hsa-miR-17-5p,MIMAT0000070,RP11-220I1.1,1,1,12,-1
hsa-miR-17-5p,MIMAT0000070,RP11-44F14.11,1,3,83,-1
hsa-miR-17-5p,MIMAT0000070,CTB-89H12.4,1,22,5784,-1
hsa-miR-17-5p,MIMAT0000070,SCAMP1,1,2,24,-1
hsa-miR-17-5p,MIMAT0000070,HOXD-AS1,1,4,25,-1
hsa-miR-17-5p,MIMAT0000070,HOTAIR,1,6,92,2
hsa-miR-17-5p,MIMAT0000070,RP5-1024G6.8,2,4,0,-1
hsa-miR-17-5p,MIMAT0000070,ZNF718,1,4,49,-1
hsa-miR-17-5p,MIMAT0000070,CTA-204B4.6,2,10,1747,-1
hsa-miR-17-5p,MIMAT0000070,PVT1,2,1,1,0
hsa-miR-17-5p,MIMAT0000070,RP11-973H7.2,1,11,210,-1
hsa-miR-17-5p,MIMAT0000070,HCG18,1,3,12,1
hsa-miR-17-5p,MIMAT0000070,RP11-429D19.1,1,1,11,-1
hsa-miR-17-5p,MIMAT0000070,RP11-399O19.8,1,1,9,-1
hsa-miR-17-5p,MIMAT0000070,RP4-773N10.5,2,6,116,-1
hsa-miR-17-5p,MIMAT0000070,RP11-509J21.3,1,1,6,-1
hsa-miR-17-5p,MIMAT0000070,CTC-281B15.1,1,3,119,-1
hsa-miR-17-5p,MIMAT0000070,MAGI1-IT1,1,1,8,-1
hsa-miR-17-5p,MIMAT0000070,HCP5,1,1,18,5
hsa-miR-17-5p,MIMAT0000070,RP13-638C3.2,1,1,28,-1
hsa-miR-17-5p,MIMAT0000070,MALAT1,1,7,11,3
hsa-miR-17-5p,MIMAT0000070,RP11-267N12.3,1,1,12,-1
hsa-miR-17-5p,MIMAT0000070,RP1-184J9.2,1,1,12,-1
hsa-miR-17-5p,MIMAT0000070,ZNF518A,1,6,148,-1
hsa-miR-17-5p,MIMAT0000070,FGD5-AS1,1,5,68,-1
hsa-miR-17-5p,MIMAT0000070,CTD-2377D24.6,1,2,40,-1
hsa-miR-18a-5p,MIMAT0000072,POLDIP2,1,3,2,-1
hsa-miR-18a-5p,MIMAT0000072,RP5-894A10.6,1,1,9,-1
hsa-miR-18a-5p,MIMAT0000072,RP11-311C24.1,1,3,20,-1
hsa-miR-18a-5p,MIMAT0000072,OIP5-AS1,1,2,0,-1
hsa-miR-18a-5p,MIMAT0000072,RP11-170L3.8,1,6,222,-1
hsa-miR-18a-5p,MIMAT0000072,RP11-690D19.3,1,1,10,-1
hsa-miR-18a-5p,MIMAT0000072,XIST,5,13,599,1
hsa-miR-18a-5p,MIMAT0000072,H19,1,1,1,1
hsa-miR-18a-5p,MIMAT0000072,LINC00617,1,1,16,-1
hsa-miR-18a-5p,MIMAT0000072,SDCBP2-AS1,1,1,6,-1
hsa-miR-18a-5p,MIMAT0000072,RP11-379K17.11,2,32,4923,-1
hsa-miR-18a-5p,MIMAT0000072,RP11-228B15.4,1,1,14,-1
hsa-miR-18a-5p,MIMAT0000072,RP11-498C9.15,1,9,238,-1
